"pk_TableID","refNumber","fk_CreatedBy","createdDate","modifiedDate","status","fk_ProjectID","isImported","fk_ConnectorID","versionDisabled","arrDependency","tableDBConfig","createPhysicalTable","database_name","typeOfTable","profilingData","fk_connectionId","schema"
"8e0d87a4-2626-4acd-ab60-70ac91aa794c",byte_etl_read_meta,a7213db3-af1d-4810-ac21-e49160b82291,1742894852889,1742894852889,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""byteverse_aws_dev"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""byte_etl_read_meta""}}",,,,,"1",dataproduct_meta
"8fe3a80a-7a01-4a86-a8e2-d9ecc3ae3622",tbl_mainkpimaster,a7213db3-af1d-4810-ac21-e49160b82291,1742895294381,1742895294381,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""monitor_demo_externaldemo"",""connectionLimit"":0,""host"":""byteverse-db.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""3306"",""user"":""usr"",""password"":""aPCC9QzHvnDbKLVH"",""cacheResponse"":false},""queryConfig"":{""table"":""tbl_mainkpimaster""}}",,,,,"7fb9e0ae-2d35-4994-ae60-92b653bdf70a",default
"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",spark_etl_library_test_columnstore_deleteinsert,a7213db3-af1d-4810-ac21-e49160b82291,1743153553060,1743153553060,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""spark_etl_library_test_columnstore_deleteinsert""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",test
"9c797515-9721-41cb-b807-c76675fa55a0",test_table,a7213db3-af1d-4810-ac21-e49160b82291,1743153553023,1743153553023,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""test_table""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",dataproductmetadb
"9e4f7a62-81fa-4828-8dbd-1a1d26301b1e",sales_region1,a7213db3-af1d-4810-ac21-e49160b82291,1743153553042,1743153553042,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""sales_region1""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
a04d55f1-68ef-439e-a55f-e3f9a842482d,customer_master,a7213db3-af1d-4810-ac21-e49160b82291,1743153553033,1743153553033,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""customer_master""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",public
a48b96a6-d493-49ae-b0d1-91744868c2b9,summary,a7213db3-af1d-4810-ac21-e49160b82291,1742895294385,1742895294385,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""monitor_demo_externaldemo"",""connectionLimit"":0,""host"":""byteverse-db.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""3306"",""user"":""usr"",""password"":""aPCC9QzHvnDbKLVH"",""cacheResponse"":false},""queryConfig"":{""table"":""summary""}}",,,,,"7fb9e0ae-2d35-4994-ae60-92b653bdf70a",default
aa3dd917-9189-4340-a297-c61e271073ab,schedule_master_archieve,a7213db3-af1d-4810-ac21-e49160b82291,1742894852915,1742894852915,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""byteverse_aws_dev"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""schedule_master_archieve""}}",,,,,"1",scheduler_meta
ad5511dd-bed3-468b-be97-3bd609d5c868,demo,a7213db3-af1d-4810-ac21-e49160b82291,1743153553036,1743153553036,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""demo""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",public
afcea565-f5f4-489e-a0c4-a72cf4cb8176,tbl_subscribedkpimaster,a7213db3-af1d-4810-ac21-e49160b82291,1742895294386,1742895294386,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""monitor_demo_externaldemo"",""connectionLimit"":0,""host"":""byteverse-db.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""3306"",""user"":""usr"",""password"":""aPCC9QzHvnDbKLVH"",""cacheResponse"":false},""queryConfig"":{""table"":""tbl_subscribedkpimaster""}}",,,,,"7fb9e0ae-2d35-4994-ae60-92b653bdf70a",default
b18cf6af-9f08-4094-8928-fa1dcc6eb69e,customer_details_sadp_testing_mpc,a7213db3-af1d-4810-ac21-e49160b82291,1743153553045,1743153553045,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""customer_details_sadp_testing_mpc""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
b209cf64-dbbd-4574-a960-dfbc6a30618f,weather_data_2024,a7213db3-af1d-4810-ac21-e49160b82291,1743153553051,1743153553051,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""weather_data_2024""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
b22d2182-ac76-4f83-9815-6876e334eea2,onprim_postgres_new_scd1,a7213db3-af1d-4810-ac21-e49160b82291,1743153553034,1743153553034,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""onprim_postgres_new_scd1""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",public
b524f5e8-6e1b-40ba-9171-e759f90c4620,quality_crqs_line_dp,a7213db3-af1d-4810-ac21-e49160b82291,1743153553044,1743153553044,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""quality_crqs_line_dp""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
b7a5d5db-d4d3-4b87-8e31-5a4006629097,dp_master_archive,a7213db3-af1d-4810-ac21-e49160b82291,1742894852910,1742894852910,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""byteverse_aws_dev"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""dp_master_archive""}}",,,,,"1",scheduler_meta
bb3ecc20-56b9-4289-b41f-5c40b7afefcb,dummy_sales_test_update,a7213db3-af1d-4810-ac21-e49160b82291,1743153553052,1743153553052,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""dummy_sales_test_update""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,ayushnewsadptemp,a7213db3-af1d-4810-ac21-e49160b82291,1743153553055,1743153553055,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""ayushnewsadptemp""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
c331e6ab-3630-4f4e-a28a-c6ff8cfe9614,dummy_sales_test_updatebg,a7213db3-af1d-4810-ac21-e49160b82291,1743153553046,1743153553046,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""dummy_sales_test_updatebg""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
cf6fdd5e-d03f-4487-b00e-575a7e3c8818,ayush_adp_new_dp1,a7213db3-af1d-4810-ac21-e49160b82291,1743153553050,1743153553050,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""ayush_adp_new_dp1""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
cf98da9b-fcd2-47f0-82d4-353c73220c54,tbl_userdefinedsettingsforderivedkpis,a7213db3-af1d-4810-ac21-e49160b82291,1742895294375,1742895294375,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""monitor_demo_externaldemo"",""connectionLimit"":0,""host"":""byteverse-db.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""3306"",""user"":""usr"",""password"":""aPCC9QzHvnDbKLVH"",""cacheResponse"":false},""queryConfig"":{""table"":""tbl_userdefinedsettingsforderivedkpis""}}",,,,,"7fb9e0ae-2d35-4994-ae60-92b653bdf70a",default
d2412395-7f5b-4fa8-a848-caed5b22e6da,dummy_sales_test_update_cleanup,a7213db3-af1d-4810-ac21-e49160b82291,1743153553059,1743153553059,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""dummy_sales_test_update_cleanup""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
d32d4e10-8401-4b3a-8a0e-7e297df5fc50,customer_details_sadp,a7213db3-af1d-4810-ac21-e49160b82291,1743153553045,1743153553045,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""customer_details_sadp""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
e18da823-a1c4-4fe7-8130-09d69c3019cd,students_joined,a7213db3-af1d-4810-ac21-e49160b82291,1743153553041,1743153553041,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""students_joined""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",public
e2498807-e1e9-4073-a2d3-6a5b42e35e58,dp_master,a7213db3-af1d-4810-ac21-e49160b82291,1742894852908,1742894852908,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""byteverse_aws_dev"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""dp_master""}}",,,,,"1",scheduler_meta
e85e2280-36c1-4b5a-8af5-3a9cc90c9c34,onprim_postgres_new_scd2,a7213db3-af1d-4810-ac21-e49160b82291,1743153553031,1743153553031,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""onprim_postgres_new_scd2""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",public
e9b05007-9a78-4b16-88ef-5430910ae0df,tbl_derivedkpimaster,a7213db3-af1d-4810-ac21-e49160b82291,1742895294373,1742895294373,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""monitor_demo_externaldemo"",""connectionLimit"":0,""host"":""byteverse-db.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""3306"",""user"":""usr"",""password"":""aPCC9QzHvnDbKLVH"",""cacheResponse"":false},""queryConfig"":{""table"":""tbl_derivedkpimaster""}}",,,,,"7fb9e0ae-2d35-4994-ae60-92b653bdf70a",default
ea3c9a49-5e9e-44b8-911b-5a84cfbdf905,tbl_profilemaster,a7213db3-af1d-4810-ac21-e49160b82291,1742895294368,1742895294369,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""monitor_demo_externaldemo"",""connectionLimit"":0,""host"":""byteverse-db.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""3306"",""user"":""usr"",""password"":""aPCC9QzHvnDbKLVH"",""cacheResponse"":false},""queryConfig"":{""table"":""tbl_profilemaster""}}",,,,,"7fb9e0ae-2d35-4994-ae60-92b653bdf70a",default
eac6be58-5e56-480a-bf38-f40dcb2373d6,tbl_userdefinedalertusermapping,a7213db3-af1d-4810-ac21-e49160b82291,1742895294382,1742895294382,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""monitor_demo_externaldemo"",""connectionLimit"":0,""host"":""byteverse-db.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""3306"",""user"":""usr"",""password"":""aPCC9QzHvnDbKLVH"",""cacheResponse"":false},""queryConfig"":{""table"":""tbl_userdefinedalertusermapping""}}",,,,,"7fb9e0ae-2d35-4994-ae60-92b653bdf70a",default
ef91ad31-06ce-44fe-89a5-b38cfd0b3e7f,tbl_usertodefaultkpimapping,a7213db3-af1d-4810-ac21-e49160b82291,1742895294379,1742895294379,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""monitor_demo_externaldemo"",""connectionLimit"":0,""host"":""byteverse-db.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""3306"",""user"":""usr"",""password"":""aPCC9QzHvnDbKLVH"",""cacheResponse"":false},""queryConfig"":{""table"":""tbl_usertodefaultkpimapping""}}",,,,,"7fb9e0ae-2d35-4994-ae60-92b653bdf70a",default
f2848801-6715-44ee-b9b2-a38d4adf0549,testTable,a7213db3-af1d-4810-ac21-e49160b82291,1743153553035,1743153553035,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""testTable""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",public
f5ebfbed-6f6d-4a84-bddc-b16f16255962,huge_data_output,a7213db3-af1d-4810-ac21-e49160b82291,1743153553050,1743153553050,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""huge_data_output""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
f6499459-bda0-42c6-9f16-99c9d59f4c0e,spark_etl_library_test_columnstore_truncate,a7213db3-af1d-4810-ac21-e49160b82291,1743153553034,1743153553034,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""spark_etl_library_test_columnstore_truncate""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",public
f893df75-5761-4868-8319-740cbe48ee5a,kavish_sales_gen_test_mpc,a7213db3-af1d-4810-ac21-e49160b82291,1743153553051,1743153553051,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""postgres"",""connectionLimit"":0,""host"":""airflow-postgres.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""5432"",""user"":""postgres"",""password"":""By8Pr0phecy$2016"",""cacheResponse"":false},""queryConfig"":{""table"":""kavish_sales_gen_test_mpc""}}",,,,,"62b38135-5f48-4c93-af6b-4982d75c1e0c",s3source
fca2b5ed-b46a-441e-aa47-82d1759d138f,tbl_datasourcemaster,a7213db3-af1d-4810-ac21-e49160b82291,1742895294387,1742895294387,1,1,1,0,,,"{""dbConfig"":{""type"":""database"",""engine"":""redshift"",""databaseType"":""redshift"",""database"":""monitor_demo_externaldemo"",""connectionLimit"":0,""host"":""byteverse-db.c2y11beny3k0.us-east-1.rds.amazonaws.com"",""port"":""3306"",""user"":""usr"",""password"":""aPCC9QzHvnDbKLVH"",""cacheResponse"":false},""queryConfig"":{""table"":""tbl_datasourcemaster""}}",,,,,"7fb9e0ae-2d35-4994-ae60-92b653bdf70a",default
