"pk_FieldID","refNumber","name","fk_DataTypeID","isRequired","isUnique","fk_TableID","fk_CreatedBy","createdDate","modifiedDate","status","isCombined","pivot","fk_LookupFieldID","calculateFormula","listValues","fromRange","toRange"
59333,STARTTIME,STARTTIME,string,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59334,ENDTIME,ENDTIME,string,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59335,PCS,PCS,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59336,CASES,CASES,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59337,VALUE_PTR,VALUE_PTR,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59338,SALESVALUE,SALESVALUE,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59339,VALUE_PTS,VALUE_PTS,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59340,NewProduct,NewProduct,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59341,Test,Test,string,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59342,state,state,string,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59343,district,district,string,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59344,FocusBrand,FocusBrand,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59345,Design,Design,string,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59346,BUCode,BUCode,string,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59347,BUName,BUName,string,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59348,SFAORDATE2,SFAORDATE2,timestamp,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59349,SFALAT2,SFALAT2,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59350,SFALNG2,SFALNG2,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59351,ProductId_new,ProductId_new,numeric,0,0,"7b220b52-90e0-4698-906d-15aa92533e62",a7213db3-af1d-4810-ac21-e49160b82291,1743153560911,1743153560911,1,,data,,,,,
59352,Customer_ID,Customer_ID,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59353,First_Name,First_Name,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59354,Middle_Name,Middle_Name,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59355,Last_Name,Last_Name,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59356,Date_of_Birth,Date_of_Birth,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59357,Age,Age,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59358,Gender,Gender,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59359,Email,Email,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59360,Phone_Number,Phone_Number,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59361,Loyalty_Id,Loyalty_Id,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59362,State,State,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59363,Country,Country,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59364,Zipcode,Zipcode,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59365,Household_Income,Household_Income,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59366,Consent_Flag,Consent_Flag,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59367,Employee_Flag,Employee_Flag,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59368,Relationship_SPOC_ID,Relationship_SPOC_ID,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59369,Relationship_SPOC_Store_ID,Relationship_SPOC_Store_ID,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59370,Loyalty_Flag,Loyalty_Flag,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59371,City,City,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59372,Card_Id,Card_Id,string,0,0,bd1c1c3e-b903-4cd6-a8d3-67965efa9a23,a7213db3-af1d-4810-ac21-e49160b82291,1743153561177,1743153561177,1,,data,,,,,
59373,pk_id,pk_id,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59374,granularity,granularity,timestamp,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59375,rowid,rowid,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59376,formatting,formatting,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59377,createddate,createddate,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59378,modifieddate,modifieddate,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59379,createdby,createdby,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59380,modifiedby,modifiedby,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59381,createdip,createdip,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59382,modifiedip,modifiedip,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59383,region,region,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59384,zsmcode,zsmcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59385,zsmname,zsmname,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59386,ahcode,ahcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59387,ahname,ahname,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59388,asmcode,asmcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59389,asmname,asmname,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59390,socode,socode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59391,soname,soname,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59392,statename,statename,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59393,town,town,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59394,stockistcode,stockistcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59395,stockistname,stockistname,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59396,stockisttype,stockisttype,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59397,ssmcode,ssmcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59398,ssmname,ssmname,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59399,ssmclass,ssmclass,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59400,ssmsubclass,ssmsubclass,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59401,ssmcompcode,ssmcompcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59402,ssmstatus,ssmstatus,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59403,beat,beat,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59404,retailerid,retailerid,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59405,retailercode,retailercode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59406,retailername,retailername,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59407,nature_of_business,nature_of_business,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59408,type_of_outlet,type_of_outlet,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59409,outlet_class,outlet_class,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59410,rtrcmpcode,rtrcmpcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59411,reachcode,reachcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59412,giscode,giscode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59413,gsttinnumber,gsttinnumber,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59414,year,year,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59415,month,month,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59416,billno,billno,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59417,billdate,billdate,timestamp,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59418,bgcode,bgcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59419,bgname,bgname,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59420,categoryid,categoryid,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59421,categorycode,categorycode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59422,category,category,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59423,asbrandid,asbrandid,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59424,brandcode,brandcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59425,brand,brand,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59426,variantid,variantid,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59427,variantcode,variantcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59428,variant,variant,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59429,skuid,skuid,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59430,skucode,skucode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59431,sku,sku,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59432,productid,productid,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59433,productcode,productcode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59434,productname,productname,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59435,batchno,batchno,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59436,productupc,productupc,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59437,drishtiorderno,drishtiorderno,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59438,pono,pono,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59439,podate,podate,timestamp,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59440,sfaorderno,sfaorderno,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59441,sfaordate,sfaordate,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59442,sfalat,sfalat,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59443,sfalng,sfalng,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59444,starttime,starttime,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59445,endtime,endtime,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59446,pcs,pcs,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59447,cases,cases,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59448,value_ptr,value_ptr,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59449,salesvalue,salesvalue,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59450,value_pts,value_pts,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59451,newproduct,newproduct,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59452,test,test,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59453,state,state,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59454,district,district,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59455,focusbrand,focusbrand,numeric,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59456,design,design,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59457,bucode,bucode,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59458,buname,buname,string,0,0,"0f7207bd-dbf9-42a8-89ec-78c46cd9cf75",a7213db3-af1d-4810-ac21-e49160b82291,1743153561055,1743153561055,1,,data,,,,,
59459,MT_MTRSCD,MT_MTRSCD,string,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59460,WRITEOFF_WAREHOUSE,WRITEOFF_WAREHOUSE,string,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59461,WAREHOUSE,WAREHOUSE,string,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59462,ITEM_NUMBER,ITEM_NUMBER,string,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59463,ITEM_GROUP,ITEM_GROUP,string,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59464,WO_LOT_NUMBER,WO_LOT_NUMBER,string,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59465,ISSUED_QTY,ISSUED_QTY,numeric,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59466,ISSUED_VALUE,ISSUED_VALUE,numeric,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59467,TransactionDate_M3,TransactionDate_M3,string,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59468,SYSTEM_DATE,SYSTEM_DATE,date,0,0,"99d9249e-eccc-4cf7-bb44-ad6b6e7ba025",a7213db3-af1d-4810-ac21-e49160b82291,1743153561580,1743153561580,1,,data,,,,,
59469,messageproducedtimestampasfield,messageproducedtimestampasfield,timestamp,0,0,"87d1e8ad-5612-4479-89d4-fe645988566a",a7213db3-af1d-4810-ac21-e49160b82291,1743153561711,1743153561711,1,,data,,,,,
59470,id_factory,id_factory,numeric,0,0,"87d1e8ad-5612-4479-89d4-fe645988566a",a7213db3-af1d-4810-ac21-e49160b82291,1743153561711,1743153561711,1,,data,,,,,
59471,id_pqs_observation,id_pqs_observation,string,0,0,"87d1e8ad-5612-4479-89d4-fe645988566a",a7213db3-af1d-4810-ac21-e49160b82291,1743153561711,1743153561711,1,,data,,,,,
59472,id_pqs,id_pqs,numeric,0,0,"87d1e8ad-5612-4479-89d4-fe645988566a",a7213db3-af1d-4810-ac21-e49160b82291,1743153561711,1743153561711,1,,data,,,,,
59473,id_line,id_line,numeric,0,0,"87d1e8ad-5612-4479-89d4-fe645988566a",a7213db3-af1d-4810-ac21-e49160b82291,1743153561711,1743153561711,1,,data,,,,,
59474,id_machine,id_machine,numeric,0,0,"87d1e8ad-5612-4479-89d4-fe645988566a",a7213db3-af1d-4810-ac21-e49160b82291,1743153561711,1743153561711,1,,data,,,,,
59475,nm_version_bg,nm_version_bg,numeric,0,0,"87d1e8ad-5612-4479-89d4-fe645988566a",a7213db3-af1d-4810-ac21-e49160b82291,1743153561711,1743153561711,1,,data,,,,,
